"Country","Region/State","City","Zip/Postal Code","Zip to","Weight from","Weight to","Price From","Price To","Item From","Item To","Shipping Price","Algorithm","Delivery Type","Sort order"
"CAN","*","*","E5A 2K3","E5A 2K3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2K4","E5A 2K4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2K5","E5A 2K5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2K6","E5A 2K6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2K7","E5A 2K7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2K8","E5A 2K8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2K9","E5A 2K9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2L1","E5A 2L1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2L2","E5A 2L2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2L3","E5A 2L3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2L4","E5A 2L4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2L5","E5A 2L5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2L6","E5A 2L6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2L7","E5A 2L7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2L8","E5A 2L8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2L9","E5A 2L9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2M1","E5A 2M1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2M2","E5A 2M2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2M3","E5A 2M3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2M4","E5A 2M4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2M5","E5A 2M5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2M6","E5A 2M6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2M7","E5A 2M7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2M8","E5A 2M8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2M9","E5A 2M9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2N1","E5A 2N1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2N2","E5A 2N2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2N3","E5A 2N3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2N4","E5A 2N4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2N5","E5A 2N5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2N6","E5A 2N6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2N7","E5A 2N7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2N8","E5A 2N8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2N9","E5A 2N9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2P1","E5A 2P1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2P2","E5A 2P2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2P3","E5A 2P3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2P4","E5A 2P4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2P5","E5A 2P5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2P6","E5A 2P6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2P7","E5A 2P7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2P8","E5A 2P8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2P9","E5A 2P9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2R1","E5A 2R1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2R2","E5A 2R2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2R3","E5A 2R3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2R4","E5A 2R4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2R5","E5A 2R5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2R6","E5A 2R6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2R7","E5A 2R7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2R8","E5A 2R8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2R9","E5A 2R9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2S1","E5A 2S1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2S2","E5A 2S2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2S3","E5A 2S3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2S4","E5A 2S4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2S5","E5A 2S5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2S6","E5A 2S6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2S7","E5A 2S7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2S8","E5A 2S8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2S9","E5A 2S9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2T1","E5A 2T1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2T2","E5A 2T2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2T3","E5A 2T3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2T4","E5A 2T4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2T5","E5A 2T5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2T6","E5A 2T6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2T7","E5A 2T7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2T8","E5A 2T8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2T9","E5A 2T9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2V1","E5A 2V1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2V2","E5A 2V2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2V3","E5A 2V3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2V4","E5A 2V4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2V5","E5A 2V5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2V6","E5A 2V6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2V7","E5A 2V7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2V8","E5A 2V8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2V9","E5A 2V9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2W1","E5A 2W1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2W2","E5A 2W2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2W3","E5A 2W3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2W4","E5A 2W4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2W5","E5A 2W5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2W6","E5A 2W6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2W7","E5A 2W7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2W8","E5A 2W8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2W9","E5A 2W9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2X1","E5A 2X1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2X2","E5A 2X2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2X3","E5A 2X3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2X4","E5A 2X4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2X5","E5A 2X5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2X6","E5A 2X6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2X7","E5A 2X7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2X8","E5A 2X8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2X9","E5A 2X9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2Y1","E5A 2Y1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2Y2","E5A 2Y2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2Y3","E5A 2Y3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2Y4","E5A 2Y4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2Y5","E5A 2Y5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2Y6","E5A 2Y6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2Y7","E5A 2Y7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2Y8","E5A 2Y8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2Y9","E5A 2Y9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2Z1","E5A 2Z1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2Z2","E5A 2Z2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2Z3","E5A 2Z3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2Z4","E5A 2Z4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2Z5","E5A 2Z5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2Z6","E5A 2Z6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2Z7","E5A 2Z7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2Z8","E5A 2Z8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 2Z9","E5A 2Z9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 3A1","E5A 3A1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 3A2","E5A 3A2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 3A3","E5A 3A3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 3A4","E5A 3A4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 3A5","E5A 3A5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 3A6","E5A 3A6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 3A7","E5A 3A7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 3A8","E5A 3A8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 3A9","E5A 3A9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 3B1","E5A 3B1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 3B2","E5A 3B2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 3B3","E5A 3B3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 3B4","E5A 3B4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 3B5","E5A 3B5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 3B6","E5A 3B6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 3B7","E5A 3B7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 3B8","E5A 3B8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 3B9","E5A 3B9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 3C1","E5A 3C1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 3C2","E5A 3C2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 3C3","E5A 3C3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 3C4","E5A 3C4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 3C5","E5A 3C5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 3C6","E5A 3C6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 3C7","E5A 3C7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 3C8","E5A 3C8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 3C9","E5A 3C9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 3E1","E5A 3E1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 3E2","E5A 3E2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5A 3N3","E5A 3N3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 0A4","E5B 0A4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 0A6","E5B 0A6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 0A7","E5B 0A7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 0A8","E5B 0A8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 0A9","E5B 0A9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 0B1","E5B 0B1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 0B2","E5B 0B2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 0B3","E5B 0B3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 0B4","E5B 0B4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 0B5","E5B 0B5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 0B6","E5B 0B6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 0B7","E5B 0B7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 0B8","E5B 0B8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 0B9","E5B 0B9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 1A1","E5B 1A1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 1A7","E5B 1A7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 1A8","E5B 1A8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 1B2","E5B 1B2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 1B4","E5B 1B4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 1B6","E5B 1B6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 1H8","E5B 1H8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 1J2","E5B 1J2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 1M3","E5B 1M3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 1M8","E5B 1M8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 1P5","E5B 1P5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 1S2","E5B 1S2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 1S5","E5B 1S5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 1S7","E5B 1S7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 1T1","E5B 1T1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 1T7","E5B 1T7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 1V1","E5B 1V1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 1V9","E5B 1V9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 1W6","E5B 1W6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 1X6","E5B 1X6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 1X7","E5B 1X7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 1Y1","E5B 1Y1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 1Y2","E5B 1Y2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 1Y7","E5B 1Y7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 1Y8","E5B 1Y8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 1Z1","E5B 1Z1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 1Z3","E5B 1Z3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 1Z7","E5B 1Z7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 2B8","E5B 2B8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 2C2","E5B 2C2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 2E9","E5B 2E9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 2G2","E5B 2G2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 2G8","E5B 2G8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 2L7","E5B 2L7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 2L8","E5B 2L8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 2L9","E5B 2L9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 2N6","E5B 2N6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 2R9","E5B 2R9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 2Y7","E5B 2Y7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 2Y8","E5B 2Y8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 2Y9","E5B 2Y9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 2Z1","E5B 2Z1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 2Z2","E5B 2Z2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 2Z3","E5B 2Z3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 2Z4","E5B 2Z4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 2Z5","E5B 2Z5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 2Z6","E5B 2Z6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 2Z7","E5B 2Z7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 2Z8","E5B 2Z8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 2Z9","E5B 2Z9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 3A1","E5B 3A1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 3A2","E5B 3A2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 3A3","E5B 3A3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 3A4","E5B 3A4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 3A5","E5B 3A5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 3A6","E5B 3A6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 3A7","E5B 3A7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 3A8","E5B 3A8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 3A9","E5B 3A9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 3B1","E5B 3B1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 3B2","E5B 3B2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 3B3","E5B 3B3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 3B4","E5B 3B4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E5B 3B5","E5B 3B5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
